,price (CLP),rooms,size (m2),address
0,256608,2.0,66.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
1,320000,1.0,29.0,"Chacabuco 1120, Parque Los Reyes, Santiago"
2,305000,1.0,26.0,"Carmen 110, Santa Isabel, Santiago"
3,280000,1.0,29.0,"Amunátegui 620, Centro Histórico De Santiago, Santiago"
4,380000,2.0,32.0,"Manuel Antonio Matta 524, Bogotá - Sierra Bella, Santiago"
5,280000,1.0,29.0,"General Mackenna 1490, Centro Histórico De Santiago, Santiago"
6,390000,2.0,32.0,"Manuel Antonio Matta 524, Bogotá - Sierra Bella, Santiago"
7,385000,2.0,32.0,"Manuel Antonio Matta 524, Bogotá - Sierra Bella, Santiago"
8,247500,1.0,19.0,"Eyzaguirre 766, San Diego, Santiago"
9,290000,1.0,27.0,"General Gana 1063, Franklin - Biobío, Santiago"
10,340000,2.0,32.0,"Eyzaguirre 766, San Diego, Santiago"
11,260000,1.0,23.0,"Av. Portugal 981, Barrio Diez De Julio, Santiago"
12,650000,3.0,68.0,"Pje. Echaurren 40, Barrio República, Santiago"
13,300000,1.0,24.0,"Serrano 611, San Diego, Santiago"
14,368000,2.0,37.0,"Lord Cochrane 173, Bulnes, Santiago"
15,500000,3.0,45.0,"Santo Domingo 673, Centro Histórico De Santiago, Santiago"
16,290000,1.0,22.0,"Gral. Bulnes 158, Barrio Yungay, Santiago"
17,290000,1.0,30.0,"Portugal 551, Santa Isabel, Santiago"
18,360000,2.0,39.0,"San Martín 870, Santiago, Chile, Centro Histórico De Santiago, Santiago"
19,470000,2.0,41.0,"Miguel León Prado 55, Bogotá - Sierra Bella, Santiago"
20,285000,1.0,31.0,"Chiloé 1951, Franklin - Biobío, Santiago"
21,300000,1.0,31.0,"Agustinas 2420, Santiago, Chile, Barrio Yungay, Santiago"
22,316000,1.0,35.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
23,400000,1.0,36.0,"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago"
24,300000,1.0,37.0,"Fray Camilo Henríquez 190, Santa Isabel, Santiago"
25,290000,1.0,29.0,"Vergara 583, Ejército - Toesca, Santiago"
26,284000,1.0,25.0,"Santa Elena 2120, San Joaquín, Chile, Santiago"
27,316000,1.0,29.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
28,344000,1.0,36.0,"Carmen 368, Santiago, Chile, Santa Isabel, Santiago"
29,316000,1.0,35.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
30,347000,1.0,36.0,"Santa Elena 2120, San Joaquín, Chile, Santiago"
31,356000,2.0,51.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
32,316000,1.0,35.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
33,356000,2.0,51.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
34,428000,2.0,46.0,"Sara Del Campo 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
35,464000,2.0,71.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
36,513000,2.0,68.0,"Carmen 368, Santiago, Chile, Santa Isabel, Santiago"
37,316000,1.0,35.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
38,284000,1.0,25.0,"Santa Elena 2120, San Joaquín, Chile, Santiago"
39,428000,2.0,46.0,"Sara Del Campo 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
40,344000,1.0,36.0,"Carmen 368, Santiago, Chile, Santa Isabel, Santiago"
41,340000,2.0,33.0,"San Diego 1473, Parque O'higgins, Santiago"
42,464000,2.0,71.0,"Santo Domingo 3251, Santiago, Chile, Barrio Yungay, Santiago"
43,310000,1.0,34.0,"Merced 562, Centro Histórico De Santiago, Santiago"
44,391000,2.0,46.0,"Abdón Cifuentes 150, Santiago, Chile, Barrio República, Santiago"
45,310000,1.0,36.0,"Tarapacá 876, Bulnes, Santiago"
46,320000,1.0,28.0,"San Diego 255, Bulnes, Santiago"
47,350000,2.0,45.0,"Coquimbo 777, San Diego, Santiago"
48,300000,1.0,38.0,"Raulí 596, Santa Isabel, Santiago"
49,363000,1.0,37.0,"Pje. Echaurren 40, Barrio República, Santiago"
50,410000,2.0,46.0,"Merced 562, Centro Histórico De Santiago, Santiago"
51,365000,1.0,27.0,"Merced 562, Centro Histórico De Santiago, Santiago"
52,325000,1.0,32.0,"Tarapacá 876, Bulnes, Santiago"
53,500000,2.0,55.0,"Avenida Almirante Blanco Encalada 2501, Santiago, Chile, Barrio República, Santiago"
54,345000,2.0,42.0,"Coquimbo 777, San Diego, Santiago"
55,335000,1.0,39.0,"Carmen 120, Santa Isabel, Santiago"
56,305000,1.0,20.0,"Mapocho 1522, Santiago"
57,410000,2.0,41.0,"Lord Cochrane 220, Bulnes, Santiago"
58,460000,2.0,35.0,"Av. Sta. Rosa 991, San Diego, Santiago"
59,305000,1.0,26.0,"Carmen 110, Santa Isabel, Santiago"
60,390000,2.0,43.0,"Av. Manuel Rodríguez 881, Centro Histórico De Santiago, Santiago"
61,340000,1.0,28.0,"Vicuña Mackenna 625, Santa Isabel, Santiago"
62,315000,1.0,28.0,"Carmen 616, Santa Isabel, Santiago"
63,290000,1.0,31.0,"Departamento En Arriendo De 1 Dormitorio &#43; 1 Baño. Calle Agustinas N°1612. Comuna De Santiago Centro, Centro Histórico De Santiago, Santiago"
64,280000,1.0,32.0,"Arturo Prat 631.comuna De Santiago Centro. Metro Parque Almagro, San Diego, Santiago"
65,340000,1.0,30.0,"San Isidro 96, Santa Isabel, Santiago"
66,285000,1.0,23.0,"Maturana 750, Barrio Brasil, Santiago"
67,320000,1.0,31.0,"San Diego 255, Bulnes, Santiago"
68,250000,1.0,23.0,"Maturana 750, Barrio Brasil, Santiago"
69,485000,2.0,59.0,"Pje. Echaurren 40, Barrio República, Santiago"
70,310000,1.0,28.0,"Manuel Antonio Tocornal 601, Santa Isabel, Santiago"
71,325000,1.0,32.0,"Vicuña Mackenna 563, Santa Isabel, Santiago"
72,270000,1.0,19.0,"Amunátegui 630, Centro Histórico De Santiago, Santiago"
73,290000,1.0,29.0,"Amunátegui 620, Centro Histórico De Santiago, Santiago"
74,325000,1.0,32.0,"Tarapacá 876, Bulnes, Santiago"
75,362000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
76,265000,1.0,22.0,"Eyzaguirre 766, San Diego, Santiago"
77,410000,1.0,39.0,"Gral. Jofré 202, Santa Isabel, Santiago"
78,570000,2.0,59.0,"San Francisco 526, San Diego, Santiago"
79,360000,1.0,37.0,"Manuel Antonio Tocornal 652, Barrio Diez De Julio, Santiago"
80,415000,2.0,44.0,"Lord Cochrane 173, Bulnes, Santiago"
81,305000,1.0,27.0,"Sta. Elena 962, Barrio Diez De Julio, Santiago"
82,285000,1.0,22.0,"General Mackenna 1555, Centro Histórico De Santiago, Santiago"
83,438000,2.0,44.0,"Pje. Echaurren 40, Barrio República, Santiago"
84,600000,3.0,55.0,"Presidente Balmaceda 2170, Parque Los Reyes, Santiago"
85,295000,1.0,26.0,"San Francisco 294, Bulnes, Santiago"
86,250000,1.0,19.0,"San Martín 870, Centro Histórico De Santiago, Santiago"
87,284000,1.0,25.0,"Santa Elena 2120, San Joaquín, Chile, Santiago"
88,290000,1.0,22.0,"Santa Elvira 97. Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
89,320000,1.0,29.0,"Santa Elvira 97, Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
90,290000,1.0,22.0,"Santa Elvira 97. Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
91,450000,2.0,47.0,"Eyzaguirre 771, San Diego, Santiago"
92,365000,2.0,47.0,"Lord Cochrane 181, Bulnes, Santiago"
93,355000,1.0,39.0,"General Mackenna 1555, Centro Histórico De Santiago, Santiago"
94,476000,2.0,47.0,"Pje. Echaurren 40, Barrio República, Santiago"
95,331000,1.0,31.0,"Pje. Echaurren 40, Barrio República, Santiago"
96,355000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
97,280000,1.0,24.0,"Argomedo 350, Santa Isabel, Santiago"
98,440000,2.0,44.0,"Pje. Echaurren 40, Barrio República, Santiago"
99,340000,1.0,34.0,"Serrano 633, San Diego, Santiago"
100,482000,2.0,52.0,"Pje. Echaurren 40, Barrio República, Santiago"
101,355000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
102,332000,1.0,31.0,"Pje. Echaurren 40, Barrio República, Santiago"
103,487000,2.0,59.0,"Pje. Echaurren 40, Barrio República, Santiago"
104,348000,1.0,30.0,"Pje. Echaurren 40, Barrio República, Santiago"
105,480000,2.0,50.0,"Pje. Echaurren 40, Barrio República, Santiago"
106,350000,1.0,30.0,"Pje. Echaurren 40, Barrio República, Santiago"
107,357000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
108,334000,1.0,31.0,"Pje. Echaurren 40, Barrio República, Santiago"
109,481000,2.0,52.0,"Pje. Echaurren 40, Barrio República, Santiago"
110,351000,1.0,30.0,"Pje. Echaurren 40, Barrio República, Santiago"
111,477000,2.0,47.0,"Pje. Echaurren 40, Barrio República, Santiago"
112,364000,1.0,37.0,"Pje. Echaurren 40, Barrio República, Santiago"
113,356000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
114,349000,1.0,30.0,"Pje. Echaurren 40, Barrio República, Santiago"
115,474000,2.0,47.0,"Pje. Echaurren 40, Barrio República, Santiago"
116,358000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
117,357000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
118,330000,1.0,28.0,"Nataniel Cox 683, Parque Almagro, Santiago"
119,361000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
120,362000,1.0,37.0,"Pje. Echaurren 40, Barrio República, Santiago"
121,365000,1.0,37.0,"Pje. Echaurren 40, Barrio República, Santiago"
122,362000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
123,300000,1.0,32.0,"Angamos 317, Santa Isabel, Santiago"
124,329000,1.0,31.0,"Pje. Echaurren 40, Barrio República, Santiago"
125,359000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
126,333000,1.0,31.0,"Pje. Echaurren 40, Barrio República, Santiago"
127,300000,1.0,33.0,"Chacabuco 1120, Parque Los Reyes, Santiago"
128,360000,1.0,33.0,"Pje. Echaurren 40, Barrio República, Santiago"
129,310000,1.0,30.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
130,477000,2.0,50.0,"Pje. Echaurren 40, Barrio República, Santiago"
131,444000,2.0,45.0,"Pje. Echaurren 40, Barrio República, Santiago"
132,479000,2.0,50.0,"Pje. Echaurren 40, Barrio República, Santiago"
133,354000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
134,363000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
135,360000,1.0,29.0,"Av. Sta. Rosa 991, San Diego, Santiago"
136,361000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
137,359000,1.0,33.0,"Pje. Echaurren 40, Barrio República, Santiago"
138,305000,1.0,37.0,"Eyzaguirre 819, San Diego, Santiago"
139,360000,1.0,34.0,"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago"
140,360000,1.0,34.0,"Carmen 121, Santa Isabel, Santiago"
141,480000,2.0,52.0,"Pje. Echaurren 40, Barrio República, Santiago"
142,364000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
143,360000,1.0,31.0,"Sta. Isabel 77, Santa Isabel, Santiago"
144,483000,2.0,52.0,"Pje. Echaurren 40, Barrio República, Santiago"
145,435000,2.0,44.0,"Pje. Echaurren 40, Barrio República, Santiago"
146,330000,1.0,27.0,"Merced 562, Centro Histórico De Santiago, Santiago"
147,479000,2.0,47.0,"Pje. Echaurren 40, Barrio República, Santiago"
148,365000,1.0,28.0,"Carmen 1153, Bogotá - Sierra Bella, Santiago"
149,439000,2.0,44.0,"Pje. Echaurren 40, Barrio República, Santiago"
150,478000,2.0,50.0,"Pje. Echaurren 40, Barrio República, Santiago"
151,362000,1.0,33.0,"Pje. Echaurren 40, Barrio República, Santiago"
152,370000,1.0,34.0,"Santa Elvira 97. Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
153,280000,1.0,31.0,"Agustinas 2420, Santiago, Chile, Barrio Yungay, Santiago"
154,340000,1.0,41.0,"Marin 145, Santa Isabel, Santiago"
155,285000,1.0,29.0,"Sta. Isabel 77, Santa Isabel, Santiago"
156,380000,2.0,43.0,"Av. Manuel Rodríguez 881, Centro Histórico De Santiago, Santiago"
157,580000,2.0,52.0,"Sta. Elena 962, Barrio Diez De Julio, Santiago"
158,480000,2.0,46.0,"Serrano 633, San Diego, Santiago"
159,360000,2.0,40.0,"Vicuña Mackenna 881, Barrio Diez De Julio, Santiago"
160,359000,1.0,36.0,"Pje. Echaurren 40, Barrio República, Santiago"
161,265000,1.0,25.0,"Eleuterio Ramirez 1291, Bulnes, Santiago"
162,443000,2.0,45.0,"Pje. Echaurren 40, Barrio República, Santiago"
163,484000,2.0,59.0,"Pje. Echaurren 40, Barrio República, Santiago"
164,475000,2.0,50.0,"Pje. Echaurren 40, Barrio República, Santiago"
165,360000,1.0,34.0,"Pje. Echaurren 40, Barrio República, Santiago"
166,280000,1.0,25.0,"San Pablo 1503, Centro Histórico De Santiago, Santiago"
167,350000,1.0,29.0,"Santa Elvira 97, Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
168,300000,1.0,32.0,"Av. Vicuña Mackenna 319, Providencia, Santiago, Chile, Santa Isabel, Santiago"
169,350000,2.0,43.0,"Rosas 2999, Barrio Yungay, Santiago"
170,364000,1.0,34.0,"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago"
171,400000,2.0,47.0,"Chiloé 1951, Franklin - Biobío, Santiago"
172,420000,3.0,57.0,"Gral Gana 1379, Franklin - Biobío, Santiago"
173,400000,2.0,42.0,"San Isidro 250, Santa Isabel, Santiago"
174,420000,2.0,42.0,"Lord Cochrane 635, Santiago, Chile, Parque Almagro, Santiago"
175,410000,2.0,57.0,"Cóndor 1068, Santiago, Chile, San Diego, Santiago"
176,460000,2.0,42.0,"Lord Cochrane 635, Santiago, Chile, Parque Almagro, Santiago"
177,280000,1.0,30.0,"San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
178,380000,2.0,39.0,"Carmen 616, Santa Isabel, Santiago"
179,280000,1.0,25.0,"San Francisco 294, Bulnes, Santiago"
180,425000,2.0,32.0,"Av. Sta. Rosa 991, San Diego, Santiago"
181,260000,1.0,18.0,"Mapocho 1522, Centro Histórico De Santiago, Santiago"
182,308000,1.0,31.0,"San Francisco 242, Bulnes, Santiago"
183,429000,2.0,49.0,"Matucana 31, Barrio Yungay, Santiago"
184,270000,1.0,20.0,"Mapocho 1522, Centro Histórico De Santiago, Santiago"
185,313333,1.0,26.0,"Carmen 110, Santa Isabel, Santiago"
186,321000,1.0,35.0,"Matucana 31, Barrio Yungay, Santiago"
187,270000,1.0,30.0,"Eleuterio Ramírez 1024, San Diego, Santiago"
188,535000,2.0,55.0,"Santa Isabel 176, Santa Isabel, Santiago"
189,302500,1.0,29.0,"Santa Elena 998, Barrio Diez De Julio, Santiago"
190,400000,2.0,41.0,"Tarapaca 1331, Bulnes, Santiago"
191,280000,1.0,27.0,"Nataniel Cox 683, Parque Almagro, Santiago"
192,460000,2.0,41.0,"San Isidro 337, Santa Isabel, Santiago"
193,361667,1.0,33.0,"Carmen 90, Santa Isabel, Santiago"
194,320000,2.0,38.0,"Vicuña Mackenna 933, Barrio Diez De Julio, Santiago"
195,300000,1.0,28.0,"Eleuterio Ramírez 1024, San Diego, Santiago"
196,280000,1.0,25.0,"Compañía De Jesús 1789, Barrio Brasil, Santiago"
197,380000,2.0,37.0,"Vicuña Mackenna 1433, Bogotá - Sierra Bella, Santiago"
198,375000,1.0,29.0,"Av. Brasil 601, Barrio Brasil, Santiago"
199,300000,1.0,38.0,"Teatinos 690, Santiago, Chile, Centro Histórico De Santiago, Santiago"
200,290000,1.0,22.0,"San Pablo 1295, Centro Histórico De Santiago, Santiago"
201,300000,1.0,29.0,"Arturo Prat 655. Comuna De Santiago. Región Metropolitana., San Diego, Santiago"
202,330000,1.0,33.0,"Eleuterio Ramirez 721. Comuna De Santiago. Región Metropolitana., Bulnes, Santiago"
203,308024,1.0,27.0,"San Isidro 234, Santa Isabel, Santiago"
204,260000,1.0,32.0,"Erasmo Escala 1981, Barrio Brasil, Santiago"
205,324000,1.0,32.0,"Matucana 31, Barrio Yungay, Santiago"
206,490000,2.0,40.0,"Av. España 471, Barrio República, Santiago"
207,326765,1.0,32.0,"Eyzaguirre 771, San Diego, Santiago"
208,428000,2.0,46.0,"Serrano 633, San Diego, Santiago"
209,370000,1.0,37.0,"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago"
210,330000,1.0,36.0,"Av. Manuel Antonio Tocornal 588, Santa Isabel, Santiago"
211,294341,1.0,31.0,"Blanco Encalada 2007, Ejército - Toesca, Santiago"
212,310000,1.0,29.0,"Tarapaca 1331, Bulnes, Santiago"
213,285000,1.0,27.0,"Sta Isabel 951, San Diego, Santiago"
214,320000,1.0,32.0,"Tarapacá 876, Bulnes, Santiago"
215,290000,1.0,26.0,"Eleuterio Ramírez 1024, San Diego, Santiago"
216,295000,1.0,33.0,"Tarapaca 1331, Bulnes, Santiago"
217,390000,2.0,39.0,"Argomedo 65, Santa Isabel, Santiago"
218,245000,1.0,19.0,"General Gana 1063, Franklin - Biobío, Santiago"
219,425000,2.0,50.0,"Lord Cochrane 173, Bulnes, Santiago"
220,400000,1.0,31.0,"Gral. Bulnes 158, Barrio Yungay, Santiago"
221,270000,1.0,29.0,"Mac Iver 524, Centro Histórico De Santiago, Santiago"
222,300000,1.0,30.0,"Tarapaca 1331, Bulnes, Santiago"
223,385000,1.0,28.0,"Manuel Antonio Tocornal 601, Santa Isabel, Santiago"
224,295000,1.0,30.0,"Tarapaca 1331, Bulnes, Santiago"
225,305000,1.0,31.0,"Merced 562, Centro Histórico De Santiago, Santiago"
226,340000,2.0,41.0,"Nataniel Cox 223, Bulnes, Santiago"
227,470000,2.0,44.0,"Argomedo 350, Santa Isabel, Santiago"
228,285000,1.0,30.0,"Vicuña Mackenna 933, Barrio Diez De Julio, Santiago"
229,306000,1.0,28.0,"San Diego 255, Bulnes, Santiago"
230,290000,1.0,26.0,"General Mackenna 1555, Centro Histórico De Santiago, Santiago"
231,305000,1.0,34.0,"San Francisco 242, Bulnes, Santiago"
232,305000,1.0,36.0,"Vicuña Mackenna 881, Barrio Diez De Julio, Santiago"
233,300000,1.0,30.0,"Tarapaca 1331, Bulnes, Santiago"
234,425000,2.0,49.0,"Matucana 31, Barrio Yungay, Santiago"
235,300000,1.0,25.0,"Morande 617, Centro Histórico De Santiago, Santiago"
236,368000,2.0,37.0,"Lord Cochrane 173, Bulnes, Santiago"
237,375000,1.0,30.0,"Av. Almte. Blanco Encalada 2527, Barrio República, Santiago"
238,450000,1.0,39.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
239,300000,1.0,30.0,"Morande 617, Centro Histórico De Santiago, Santiago"
240,300000,1.0,27.0,"General Jofré 21, Santa Isabel, Santiago"
241,405000,2.0,48.0,"Serrano 633, San Diego, Santiago"
242,345000,2.0,31.0,"Vicuña Mackenna 955, Barrio Diez De Julio, Santiago"
243,270000,1.0,29.0,"Tarapaca 1331, Bulnes, Santiago"
244,320000,1.0,25.0,"San Francisco 242, Bulnes, Santiago"
245,420000,2.0,48.0,"Vicuña Mackenna 563, Santa Isabel, Santiago"
246,350000,2.0,47.0,"Departamento Nuevo 2d&#43;2b&#43;bod&#43;estac. Franklin 200. Comuna De Santiago, Bogotá - Sierra Bella, Santiago"
247,360000,2.0,40.0,"San Pablo 1433. Comuna De Santiago Centro, Centro Histórico De Santiago, Santiago"
248,330000,1.0,22.0,"Santa Elvira 97, Comuna De Santiago. Región Metropolitana., Bogotá - Sierra Bella, Santiago"
249,380000,1.0,28.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
250,315000,1.0,29.0,"San Francisco 242, Bulnes, Santiago"
251,247500,1.0,20.0,"Eyzaguirre 766, San Diego, Santiago"
252,525000,3.0,65.0,"Carmen 297, Santa Isabel, Santiago"
253,295000,1.0,31.0,"San Diego 255, Bulnes, Santiago"
254,335000,1.0,32.0,"San Isidro 96, Santa Isabel, Santiago"
255,310000,1.0,29.0,"Avenida Vicuña Mackenna 1231, Bogotá - Sierra Bella, Santiago"
256,290000,1.0,29.0,"Padre Orellana 1656, Bogotá - Sierra Bella, Santiago"
257,340000,1.0,30.0,"Carmen 110, Santa Isabel, Santiago"
258,260000,1.0,23.0,"Chacabuco 1120, Parque Los Reyes, Santiago"
259,382000,2.0,37.0,"Placer 1156, Franklin - Biobío, Santiago"
260,380000,2.0,37.0,"Tarapaca 1331, Bulnes, Santiago"
261,405000,1.0,28.0,"Portugal 968, Barrio Diez De Julio, Santiago"
262,300000,1.0,32.0,"Lord Cochrane 173, Bulnes, Santiago"
263,320000,1.0,28.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
264,280000,1.0,30.0,"Mario Kreutzberger 1520, Centro Histórico De Santiago, Santiago"
265,260000,1.0,23.0,"Chacabuco 1120, Parque Los Reyes, Santiago"
266,280000,1.0,29.0,"Padre Orellana 1656, Bogotá - Sierra Bella, Santiago"
267,335000,1.0,34.0,"Serrano 633, San Diego, Santiago"
268,295000,1.0,32.0,"Matucana 31, Barrio Yungay, Santiago"
269,340000,1.0,34.0,"Lord Cochrane 181, Bulnes, Santiago"
270,295000,1.0,26.0,"Manuel Antonio Matta 524, Bogotá - Sierra Bella, Santiago"
271,245000,1.0,20.0,"Eyzaguirre 766, San Diego, Santiago"
272,352000,1.0,31.0,"Merced 562, Centro Histórico De Santiago, Santiago"
273,300000,1.0,28.0,"Manuel Antonio Tocornal 601, Santa Isabel, Santiago"
274,405000,2.0,42.0,"Chiloé 1951, Franklin - Biobío, Santiago"
275,300000,1.0,36.0,"Avenida Santa Rosa 202, Santiago, Chile, Santa Isabel, Santiago"
276,290000,1.0,29.0,"Argomedo 344, Santa Isabel, Santiago"
277,300000,1.0,37.0,"Santa Isabel 157, Santa Isabel, Santiago"
278,400000,2.0,32.0,"Padre Orellana 1656, Bogotá - Sierra Bella, Santiago"
279,296000,1.0,31.0,"Mac Iver 524, Centro Histórico De Santiago, Santiago"
280,300000,1.0,31.0,"Mac Iver 524, Centro Histórico De Santiago, Santiago"
281,320000,1.0,28.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
282,470000,2.0,50.0,"Lira 570, Santa Isabel, Santiago"
283,295000,1.0,28.0,"Av. Sta. Rosa 991, San Diego, Santiago"
284,400000,2.0,47.0,"General Mackenna 1555, Santiago, Chile, Centro Histórico De Santiago, Santiago"
285,380000,2.0,44.0,"Avenida Manuel Rodríguez 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
286,300000,2.0,46.0,"Arturo Prat 1200 - 1500, Santiago, Chile, Parque O'higgins, Santiago"
287,400000,1.0,34.0,"José Victorino Lastarria 1 - 300, Santiago, Chile, Barrio Lastarria, Santiago"
288,290000,1.0,32.0,"Amunátegui 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
289,250000,1.0,34.0,"Nataniel Cox, Santiago, Chile, Parque O'higgins, Santiago"
290,400000,1.0,40.0,"Esmeralda 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
291,290000,1.0,31.0,"San Francisco 350, San Diego, Santiago"
292,350000,1.0,27.0,"Huerfanos 574, Centro Histórico De Santiago, Santiago"
293,325000,1.0,29.0,"Santa Elena 998, Barrio Diez De Julio, Santiago"
294,250000,1.0,32.0,"Huerfanos 1400, Santiago, Chile, Centro Histórico De Santiago, Santiago"
295,310000,1.0,34.0,"Nataniel Cox, Santiago, Chile, Parque O'higgins, Santiago"
296,410000,2.0,40.0,"Av. Sta. Rosa 991, San Diego, Santiago"
297,300000,1.0,36.0,"San Martín 714, Centro Histórico De Santiago, Santiago"
298,295000,1.0,29.0,"Av. Sta. Rosa 991, San Diego, Santiago"
299,350000,2.0,43.0,"Chiloé 1951, Franklin - Biobío, Santiago"
300,300000,1.0,29.0,"Angamos 339, Santa Isabel, Santiago"
301,335000,2.0,44.0,"Gral Gana 1379, Franklin - Biobío, Santiago"
302,320000,1.0,28.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
303,275000,1.0,27.0,"Arturo Prat 1312, Parque O'higgins, Santiago"
304,250000,1.0,29.0,"Santiago 1355, Parque O'higgins, Santiago"
305,335000,1.0,28.0,"San Martín 237, Centro Histórico De Santiago, Santiago"
306,380000,2.0,44.0,"Avenida Manuel Rodríguez 881, Santiago, Chile, Centro Histórico De Santiago, Santiago"
307,320000,1.0,35.0,"Merced 562, Centro Histórico De Santiago, Santiago"
308,410000,2.0,38.0,"San Francisco 294, Bulnes, Santiago"
309,270000,1.0,25.0,"San Francisco 294, Bulnes, Santiago"
310,290000,1.0,22.0,"Gral. Bulnes 259, Barrio Yungay, Santiago"
311,270000,1.0,23.0,"Av. Manuel Rodríguez 881, Centro Histórico De Santiago, Santiago"
312,400000,2.0,36.0,"Vicuña Mackenna 625, Santa Isabel, Santiago"
313,310000,1.0,31.0,"García Reyes 66, Barrio Yungay, Santiago"
314,380000,2.0,43.0,"Matucana 1161, Parque Los Reyes, Santiago"
315,280000,1.0,24.0,"Av. Manuel Rodríguez 881, Centro Histórico De Santiago, Santiago"
316,360000,1.0,35.0,"Carmen 90, Santa Isabel, Santiago"
317,240000,1.0,20.0,"Eyzaguirre 766, San Diego, Santiago"
318,560000,2.0,59.0,"San Francisco 526, San Diego, Santiago"
319,247500,1.0,19.0,"Eyzaguirre 766, San Diego, Santiago"
320,301667,1.0,29.0,"General Jofré 21, Santa Isabel, Santiago"
321,420000,2.0,44.0,"Gral Gana 1379, Franklin - Biobío, Santiago"
322,279000,1.0,23.0,"Av. Portugal 981, Barrio Diez De Julio, Santiago"
323,365000,2.0,42.0,"Coquimbo 777, San Diego, Santiago"
324,590000,2.0,55.0,"Sta. Elena 962, Barrio Diez De Julio, Santiago"
325,390000,2.0,47.0,"Santa Elena 998, Barrio Diez De Julio, Santiago"
326,310000,2.0,44.0,"Gral Gana 1379, Franklin - Biobío, Santiago"
327,285000,1.0,31.0,"Amunátegui 695, Centro Histórico De Santiago, Santiago"
328,370000,2.0,36.0,"Vicuña Mackenna 881, Barrio Diez De Julio, Santiago"
329,380000,2.0,42.0,"Chiloé 1951, Franklin - Biobío, Santiago"
330,270000,1.0,19.0,"Lord Cochrane 209, Bulnes, Santiago"
331,360000,1.0,32.0,"Eleuterio Ramirez 1446, Parque Almagro, Santiago"
332,295000,1.0,34.0,"Manuel Antonio Tocornal 652, Barrio Diez De Julio, Santiago"
333,320000,2.0,36.0,"Zenteno 1490, Parque O'higgins, Santiago"
334,370000,1.0,28.0,"Vicuña Mackenna 327, Santa Isabel, Santiago"
335,410000,2.0,38.0,"Av. Sta. Rosa 991, San Diego, Santiago"
336,265000,1.0,23.0,"Gral. Bulnes 158, Barrio Yungay, Santiago"
337,300000,1.0,31.0,"Chiloé 1951, Franklin - Biobío, Santiago"
338,255000,1.0,18.0,"Arturo Prat 300, San Diego, Santiago"
339,290000,1.0,29.0,"Compañía De Jesús 1429, Centro Histórico De Santiago, Santiago"
340,402000,2.0,47.0,"Matucana 31, Barrio Yungay, Santiago"
